Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),,PT08.S5(O3),T,RH,AH,T2,RH2,AH2,
28-02-2005,21.00.00,1,,,,6,827,-200,3,6,687,225,1015,123,727,573,1,2456,
28-02-2005,22.00.00,0,,,,9,776,-200,1,9,580,122,1183,90,655,402,1,2382,
28-02-2005,23.00.00,0,,,,7,755,-200,1,4,538,100,1285,79,621,343,1,2292,
01-03-2005,00.00.00,0,,,,6,766,-200,1,2,515,86,1327,69,642,322,1,2487,
01-03-2005,01.00.00,0,,,,6,762,-200,0,9,487,71,1364,60,640,307,0,2693,
01-03-2005,02.00.00,0,,,,4,736,-200,0,6,453,39,1498,37,602,268,0,2566,
01-03-2005,03.00.00,0,,,,2,715,-200,0,2,387,-200,1791,-200,559,227,0,2499,
01-03-2005,04.00.00,0,,,,2,716,-200,0,2,390,29,1804,27,551,221,0,2326,
01-03-2005,05.00.00,0,,,,2,731,-200,0,3,408,32,1727,30,561,225,0,2347,
01-03-2005,06.00.00,0,,,,2,735,-200,0,3,407,37,1677,33,579,232,0,2404,
01-03-2005,07.00.00,0,,,,5,779,-200,1,0,500,134,1361,84,652,313,0,2478,
01-03-2005,08.00.00,1,,,,5,915,-200,5,2,774,358,911,147,839,629,0,2478,
01-03-2005,09.00.00,1,,,,9,905,-200,6,1,818,354,853,143,840,790,0,2388,
01-03-2005,10.00.00,1,,,,4,835,-200,3,6,688,284,988,122,720,630,2,2294,
01-03-2005,11.00.00,0,,,,9,798,-200,2,3,609,213,1122,109,660,472,3,2240,
01-03-2005,12.00.00,0,,,,7,783,-200,1,9,580,174,1181,95,647,378,3,2288,
01-03-2005,13.00.00,0,,,,8,807,-200,2,6,623,157,1097,94,684,384,3,2386,
01-03-2005,14.00.00,1,,,,0,827,-200,3,1,660,178,1030,102,709,426,3,2399,
01-03-2005,15.00.00,0,,,,9,822,-200,2,7,632,187,1074,107,701,442,3,2464,
01-03-2005,16.00.00,1,,,,0,830,-200,3,0,655,198,1045,113,710,467,4,2363,
01-03-2005,17.00.00,0,,,,9,833,-200,3,0,653,186,1073,110,708,448,3,2378,
01-03-2005,18.00.00,1,,,,4,882,-200,5,0,766,203,922,116,815,582,1,2494,
01-03-2005,19.00.00,2,,,,1,967,-200,7,5,880,313,815,148,887,892,1,2497,
01-03-2005,20.00.00,2,,,,8,1009,-200,9,5,958,342,751,156,935,1006,1,2503,
01-03-2005,21.00.00,2,,,,2,911,-200,5,3,777,310,913,159,796,852,0,2388,
01-03-2005,22.00.00,1,,,,0,808,-200,2,4,613,165,1137,116,672,543,0,2210,
01-03-2005,23.00.00,1,,,,1,812,-200,2,5,621,152,1143,110,669,529,0,2031,
02-03-2005,00.00.00,0,,,,9,790,-200,2,2,597,141,1184,102,637,465,0,1910,
02-03-2005,01.00.00,0,,,,8,765,-200,1,5,544,122,1253,93,601,405,0,1847,
02-03-2005,02.00.00,0,,,,6,761,-200,1,3,525,79,1307,67,605,332,0,1975,
02-03-2005,03.00.00,0,,,,5,788,-200,0,9,486,-200,1294,-200,650,420,-1,2379,
02-03-2005,04.00.00,-200,,,,0,790,-200,0,7,471,81,1302,75,669,532,-1,2536,
02-03-2005,05.00.00,0,,,,4,804,-200,0,9,489,77,1262,73,698,630,-1,2635,
02-03-2005,06.00.00,0,,,,5,831,-200,1,4,537,124,1158,96,722,768,-1,2700,
02-03-2005,07.00.00,0,,,,7,881,-200,3,5,680,159,1023,110,813,866,-1,2702,
02-03-2005,08.00.00,2,,,,4,1099,-200,11,0,1013,396,690,150,1056,1254,-1,2801,
02-03-2005,09.00.00,2,,,,8,1100,-200,12,4,1065,479,669,169,1072,1347,0,2763,
02-03-2005,10.00.00,2,,,,0,1042,-200,8,3,910,438,774,181,922,1216,4,2783,
02-03-2005,11.00.00,2,,,,2,1026,-200,8,9,935,466,747,187,942,1151,7,2528,
02-03-2005,12.00.00,1,,,,4,905,-200,5,7,796,288,900,146,767,699,9,2246,
02-03-2005,13.00.00,1,,,,2,891,-200,5,5,790,205,927,131,764,584,9,2157,
02-03-2005,14.00.00,1,,,,9,968,-200,9,0,938,311,790,161,897,836,9,2244,
02-03-2005,15.00.00,1,,,,3,909,-200,6,3,826,246,898,143,802,626,10,2062,
02-03-2005,16.00.00,2,,,,0,938,-200,9,1,945,356,804,176,855,878,11,1862,
02-03-2005,17.00.00,2,,,,0,971,-200,8,4,917,397,802,178,885,952,11,2086,
02-03-2005,18.00.00,3,,,,4,1148,-200,17,5,1226,579,624,207,1126,1460,9,2225,
02-03-2005,19.00.00,5,,,,1,1299,-200,23,3,1384,819,523,240,1325,1855,7,2611,
02-03-2005,20.00.00,5,,,,3,1315,-200,19,0,1269,754,551,236,1282,1860,6,3237,
02-03-2005,21.00.00,2,,,,8,1180,-200,11,1,1020,473,656,199,1054,1629,5,3230,
02-03-2005,22.00.00,1,,,,6,1070,-200,6,2,821,300,754,170,936,1454,4,3440,
02-03-2005,23.00.00,1,,,,4,1031,-200,5,0,763,235,818,153,905,1348,5,3479,
03-03-2005,00.00.00,1,,,,4,1047,-200,5,3,778,207,799,140,907,1326,4,3456,
03-03-2005,01.00.00,1,,,,4,1030,-200,4,2,724,204,832,138,893,1285,4,3656,
03-03-2005,02.00.00,1,,,,1,986,-200,3,5,682,155,875,117,884,1205,3,3728,
03-03-2005,03.00.00,0,,,,9,992,-200,3,0,655,-200,876,-200,887,1220,3,3960,
03-03-2005,04.00.00,1,,,,0,1076,-200,4,1,715,179,783,119,947,1448,3,4455,
03-03-2005,05.00.00,1,,,,0,1104,-200,4,0,713,143,754,108,1001,1433,2,5183,
03-03-2005,06.00.00,1,,,,2,1160,-200,5,1,770,212,702,121,1063,1447,2,5618,
03-03-2005,07.00.00,1,,,,4,1217,-200,6,7,846,263,650,136,1120,1481,2,5742,
03-03-2005,08.00.00,3,,,,0,1457,-200,15,6,1167,648,496,175,1422,1785,3,5867,
03-03-2005,09.00.00,4,,,,2,1337,-200,17,1,1212,717,529,211,1406,1756,5,4706,
03-03-2005,10.00.00,2,,,,1,1111,-200,8,8,931,389,687,186,1069,1368,7,4035,
03-03-2005,11.00.00,2,,,,0,1165,-200,6,9,852,438,692,177,1155,1197,3,6055,
03-03-2005,12.00.00,1,,,,6,1129,-200,5,4,783,282,757,147,1127,1084,3,6283,
03-03-2005,13.00.00,1,,,,4,1092,-200,4,9,759,268,773,150,1088,1039,5,6213,
03-03-2005,14.00.00,1,,,,6,1096,-200,5,3,777,248,767,148,1107,961,6,6255,
03-03-2005,15.00.00,1,,,,5,1108,-200,5,4,783,272,758,151,1115,964,6,6577,
03-03-2005,16.00.00,1,,,,7,1124,-200,5,5,787,291,740,151,1147,941,6,6907,
03-03-2005,17.00.00,1,,,,9,1216,-200,7,5,879,363,670,165,1252,1111,6,7252,
03-03-2005,18.00.00,3,,,,8,1437,-200,16,7,1202,660,507,197,1510,1459,5,7382,
03-03-2005,19.00.00,5,,,,4,1473,-200,18,2,1245,907,476,228,1539,1519,4,7201,
03-03-2005,20.00.00,4,,,,2,1396,-200,15,5,1164,639,508,196,1488,1412,4,7051,
03-03-2005,21.00.00,3,,,,8,1285,-200,10,9,1013,574,568,192,1331,1336,4,7025,
03-03-2005,22.00.00,2,,,,3,1206,-200,8,7,928,373,621,161,1235,1285,4,7066,
03-03-2005,23.00.00,2,,,,1,1179,-200,7,3,868,330,664,156,1205,1240,4,6938,
04-03-2005,00.00.00,2,,,,3,1213,-200,7,5,877,336,654,158,1206,1282,4,6791,
04-03-2005,01.00.00,2,,,,3,1142,-200,6,8,849,347,680,154,1173,1189,4,6721,
04-03-2005,02.00.00,1,,,,7,1089,-200,4,7,750,241,765,138,1108,1117,3,6613,
04-03-2005,03.00.00,1,,,,2,982,-200,2,5,617,-200,891,-200,977,1024,4,6004,
04-03-2005,04.00.00,0,,,,6,888,-200,1,3,526,96,1134,92,912,744,4,5547,
04-03-2005,05.00.00,0,,,,9,979,-200,2,2,602,147,925,103,993,928,4,6161,
04-03-2005,06.00.00,1,,,,1,1023,-200,3,6,690,210,833,117,1049,1006,3,6164,
04-03-2005,07.00.00,1,,,,9,1153,-200,7,5,878,409,682,139,1180,1173,3,5985,
04-03-2005,08.00.00,3,,,,7,1393,-200,16,8,1204,719,506,167,1497,1568,3,5992,
04-03-2005,09.00.00,6,,,,1,1567,-200,28,0,1502,959,399,205,1848,1913,5,6118,
04-03-2005,10.00.00,4,,,,6,1334,-200,15,8,1174,744,524,216,1432,1643,6,5919,
04-03-2005,11.00.00,3,,,,3,1280,-200,15,5,1165,583,533,192,1435,1605,7,6245,
04-03-2005,12.00.00,3,,,,3,1330,-200,14,9,1145,597,537,188,1399,1668,8,6471,
04-03-2005,13.00.00,3,,,,4,1349,-200,16,4,1193,550,507,189,1493,1710,10,6826,
04-03-2005,14.00.00,3,,,,6,1349,-200,15,6,1167,499,515,192,1443,1632,12,6871,
04-03-2005,15.00.00,3,,,,9,1344,-200,16,1,1182,470,525,194,1411,1545,12,6298,
04-03-2005,16.00.00,4,,,,8,1337,-200,16,6,1198,568,521,217,1401,1557,11,5902,
04-03-2005,17.00.00,3,,,,9,1316,-200,15,9,1177,525,544,178,1392,1529,12,5867,
04-03-2005,18.00.00,3,,,,6,1253,-200,13,3,1094,481,575,183,1327,1430,10,6235,
04-03-2005,19.00.00,3,,,,6,1258,-200,14,9,1144,414,558,189,1336,1509,8,5996,
04-03-2005,20.00.00,4,,,,6,1326,-200,18,5,1253,565,514,225,1479,1615,8,6057,
04-03-2005,21.00.00,2,,,,3,1109,-200,7,9,896,303,710,175,1132,1242,7,6112,
04-03-2005,22.00.00,1,,,,6,1029,-200,5,0,762,221,820,153,1049,1065,6,5977,
04-03-2005,23.00.00,1,,,,8,1112,-200,6,5,833,260,759,156,1104,1180,6,5995,
05-03-2005,00.00.00,2,,,,2,1100,-200,6,0,810,327,768,172,1070,1158,6,5761,
05-03-2005,01.00.00,2,,,,1,1136,-200,6,8,849,344,715,164,1132,1216,5,5935,
05-03-2005,02.00.00,1,,,,7,1000,-200,4,0,712,270,848,157,989,971,5,5523,
05-03-2005,03.00.00,1,,,,5,1041,-200,4,4,732,-200,789,-200,1003,1076,4,5477,
05-03-2005,04.00.00,-200,,,,0,1009,-200,4,0,710,191,819,136,974,1011,4,5385,
05-03-2005,05.00.00,1,,,,1,975,-200,3,5,681,136,889,110,948,813,4,5191,
05-03-2005,06.00.00,1,,,,1,993,-200,4,3,727,194,810,128,989,1001,3,5302,
05-03-2005,07.00.00,0,,,,8,872,-200,2,0,587,168,1082,132,866,655,4,4682,
05-03-2005,08.00.00,1,,,,3,1017,-200,6,1,818,254,842,156,1034,933,5,4788,
05-03-2005,09.00.00,2,,,,3,1070,-200,8,7,928,410,701,185,1112,1088,7,4847,
05-03-2005,10.00.00,1,,,,1,915,-200,3,1,658,166,957,121,866,562,10,4643,
05-03-2005,11.00.00,1,,,,1,978,-200,5,2,772,162,870,117,955,586,13,4520,
05-03-2005,12.00.00,1,,,,5,968,-200,5,3,777,188,830,133,929,617,14,4476,
05-03-2005,13.00.00,1,,,,6,1008,-200,6,7,843,199,787,136,998,705,13,4399,
05-03-2005,14.00.00,2,,,,2,1025,-200,8,3,913,272,724,162,1035,814,13,4436,
05-03-2005,15.00.00,1,,,,5,983,-200,5,9,806,180,820,132,966,615,13,4374,
05-03-2005,16.00.00,1,,,,8,1018,-200,7,3,868,255,751,162,1015,804,13,4420,
05-03-2005,17.00.00,2,,,,0,1101,-200,8,4,916,251,721,159,1125,861,11,5271,
05-03-2005,18.00.00,1,,,,9,1116,-200,7,7,888,258,695,156,1176,980,8,6312,
05-03-2005,19.00.00,2,,,,5,1161,-200,9,1,945,344,654,177,1205,1077,8,6435,
05-03-2005,20.00.00,2,,,,6,1212,-200,10,9,1010,380,622,185,1284,1214,7,6735,
05-03-2005,21.00.00,3,,,,2,1225,-200,10,2,985,464,635,199,1255,1169,7,7084,
05-03-2005,22.00.00,2,,,,2,1154,-200,7,8,891,304,697,166,1197,1079,6,7248,
05-03-2005,23.00.00,1,,,,9,1140,-200,7,0,856,258,707,152,1171,1147,6,7224,
06-03-2005,00.00.00,2,,,,4,1201,-200,9,2,949,358,665,170,1220,1260,6,7143,
06-03-2005,01.00.00,1,,,,8,1011,-200,4,6,742,278,842,160,998,929,7,6055,
06-03-2005,02.00.00,0,,,,9,867,-200,2,1,590,116,1088,100,826,465,7,4870,
06-03-2005,03.00.00,0,,,,8,856,-200,1,5,545,-200,1166,-200,803,398,7,4830,
06-03-2005,04.00.00,0,,,,7,859,-200,1,3,527,60,1203,57,810,342,6,5245,
06-03-2005,05.00.00,0,,,,6,859,-200,0,8,479,51,1285,48,822,313,5,6029,
06-03-2005,06.00.00,0,,,,5,842,-200,0,6,454,33,1433,32,788,292,5,5502,
06-03-2005,07.00.00,0,,,,6,856,-200,1,1,505,80,1246,72,833,367,5,5290,
06-03-2005,08.00.00,0,,,,6,867,-200,1,0,500,103,1219,86,818,387,5,5119,
06-03-2005,09.00.00,0,,,,7,877,-200,1,5,541,93,1148,79,829,399,7,5007,
06-03-2005,10.00.00,0,,,,7,869,-200,1,4,535,108,1162,87,783,376,9,4707,
06-03-2005,11.00.00,0,,,,9,900,-200,2,0,582,107,1081,85,792,377,11,4490,
06-03-2005,12.00.00,1,,,,0,899,-200,2,3,603,122,1055,97,782,379,12,4255,
06-03-2005,13.00.00,1,,,,0,895,-200,2,6,624,122,1002,96,787,387,14,3945,
06-03-2005,14.00.00,1,,,,4,992,-200,6,7,844,156,830,113,990,552,13,3990,
06-03-2005,15.00.00,3,,,,0,1104,-200,13,3,1095,246,609,163,1210,930,13,3914,
06-03-2005,16.00.00,1,,,,5,933,-200,4,0,711,205,912,146,850,554,12,3885,
06-03-2005,17.00.00,1,,,,7,973,-200,5,3,778,257,839,167,916,723,11,4067,
06-03-2005,18.00.00,2,,,,3,1069,-200,8,6,923,228,735,162,1036,875,10,4115,
06-03-2005,19.00.00,2,,,,5,1055,-200,6,2,821,321,797,194,942,949,8,4282,
06-03-2005,20.00.00,2,,,,1,1032,-200,5,3,778,270,834,185,926,869,8,4433,
06-03-2005,21.00.00,1,,,,5,982,-200,4,1,714,203,879,158,905,747,7,4551,
06-03-2005,22.00.00,1,,,,4,968,-200,3,5,680,201,918,156,891,740,6,4650,
06-03-2005,23.00.00,1,,,,4,979,-200,4,1,718,207,883,157,903,807,6,4394,
07-03-2005,00.00.00,1,,,,4,935,-200,3,2,666,180,939,141,836,653,5,4187,
07-03-2005,01.00.00,1,,,,2,942,-200,3,2,666,140,960,116,848,553,5,4393,
07-03-2005,02.00.00,0,,,,9,883,-200,1,7,561,93,1080,84,785,412,5,4534,
07-03-2005,03.00.00,0,,,,6,841,-200,0,7,470,-200,1311,-200,708,289,5,4563,
07-03-2005,04.00.00,0,,,,4,843,-200,0,5,443,35,1490,34,730,262,5,5094,
07-03-2005,05.00.00,0,,,,4,872,-200,0,6,460,47,1359,45,755,288,4,5381,
07-03-2005,06.00.00,0,,,,5,862,-200,0,8,474,68,1312,59,753,310,5,4860,
07-03-2005,07.00.00,0,,,,7,917,-200,1,7,562,131,1099,99,827,418,5,4712,
07-03-2005,08.00.00,1,,,,5,1022,-200,5,2,771,289,812,165,941,769,5,4244,
07-03-2005,09.00.00,1,,,,9,1022,-200,6,6,837,322,755,168,978,881,6,4145,
07-03-2005,10.00.00,1,,,,6,961,-200,5,5,789,330,839,169,910,816,8,3834,
07-03-2005,11.00.00,1,,,,4,912,-200,4,4,731,339,912,162,811,684,9,3308,
07-03-2005,12.00.00,1,,,,3,896,-200,4,4,731,316,911,155,799,627,10,3224,
07-03-2005,13.00.00,1,,,,3,890,-200,4,3,726,218,921,136,779,523,10,3181,
07-03-2005,14.00.00,1,,,,2,891,-200,4,5,740,177,919,124,788,502,10,3079,
07-03-2005,15.00.00,1,,,,3,894,-200,4,5,737,278,913,158,805,604,9,3088,
07-03-2005,16.00.00,1,,,,4,907,-200,4,8,753,313,886,167,819,682,9,3226,
07-03-2005,17.00.00,1,,,,7,973,-200,6,3,827,351,825,176,888,846,9,3216,
07-03-2005,18.00.00,2,,,,5,1035,-200,9,6,961,374,726,204,985,1027,7,2999,
07-03-2005,19.00.00,3,,,,8,1146,-200,15,0,1147,431,621,209,1148,1315,6,3066,
07-03-2005,20.00.00,4,,,,2,1176,-200,15,4,1162,468,600,224,1137,1363,6,3152,
07-03-2005,21.00.00,2,,,,8,1057,-200,8,9,935,368,720,211,982,1236,5,3290,
07-03-2005,22.00.00,1,,,,5,974,-200,5,0,763,239,861,174,865,1076,4,3417,
07-03-2005,23.00.00,1,,,,8,1044,-200,6,5,834,292,781,181,924,1200,3,3538,
08-03-2005,00.00.00,1,,,,5,988,-200,4,4,734,205,860,157,868,1081,3,3658,
08-03-2005,01.00.00,1,,,,5,1016,-200,5,3,781,255,799,154,918,1174,2,3855,
08-03-2005,02.00.00,1,,,,2,929,-200,3,1,659,220,920,147,851,1033,2,3831,
08-03-2005,03.00.00,0,,,,8,876,-200,1,9,576,-200,1040,-200,815,900,1,3803,
08-03-2005,04.00.00,-200,,,,0,872,-200,1,7,558,114,1054,101,807,853,0,3841,
08-03-2005,05.00.00,0,,,,7,888,-200,1,9,574,153,1035,114,820,886,1,3903,
08-03-2005,06.00.00,0,,,,7,927,-200,2,8,638,224,949,134,846,949,0,3880,
08-03-2005,07.00.00,1,,,,3,991,-200,5,5,786,295,817,144,931,1037,0,3881,
08-03-2005,08.00.00,3,,,,4,1317,-200,18,3,1247,667,558,182,1360,1571,0,3913,
08-03-2005,09.00.00,5,,,,5,1402,-200,26,3,1462,867,449,223,1599,1885,4,3959,
08-03-2005,10.00.00,4,,,,1,1222,-200,16,3,1188,666,554,219,1265,1683,7,3652,
08-03-2005,11.00.00,3,,,,0,1109,-200,12,3,1060,595,650,215,1091,1412,10,3341,
08-03-2005,12.00.00,1,,,,9,959,-200,7,4,875,421,797,191,864,1006,13,2715,
08-03-2005,13.00.00,1,,,,8,964,-200,8,1,902,292,780,162,882,855,14,2672,
08-03-2005,14.00.00,2,,,,1,1006,-200,10,8,1006,308,705,165,988,964,14,2729,
08-03-2005,15.00.00,2,,,,3,1002,-200,9,7,968,347,732,171,920,886,15,2678,
08-03-2005,16.00.00,2,,,,3,997,-200,9,9,975,377,739,164,926,947,16,2775,
08-03-2005,17.00.00,2,,,,0,1019,-200,9,6,964,325,729,168,957,984,15,2972,
08-03-2005,18.00.00,3,,,,1,1192,-200,16,5,1196,508,581,204,1222,1450,13,3597,
08-03-2005,19.00.00,5,,,,1,1399,-200,23,4,1387,768,487,242,1499,1837,11,4436,
08-03-2005,20.00.00,5,,,,9,1419,-200,24,2,1408,764,466,246,1531,1899,9,4644,
08-03-2005,21.00.00,3,,,,2,1250,-200,13,3,1094,500,600,215,1198,1629,8,4716,
08-03-2005,22.00.00,2,,,,4,1156,-200,8,4,916,463,687,206,1055,1490,7,4564,
08-03-2005,23.00.00,1,,,,4,1064,-200,5,4,783,258,785,167,954,1319,6,4505,
09-03-2005,00.00.00,1,,,,4,1066,-200,5,2,771,214,795,145,949,1247,5,4526,
09-03-2005,01.00.00,1,,,,3,1031,-200,4,6,741,191,821,133,927,1144,4,4567,
09-03-2005,02.00.00,1,,,,0,973,-200,3,2,663,154,889,117,887,1014,4,4584,
09-03-2005,03.00.00,0,,,,8,937,-200,2,2,600,-200,985,-200,873,885,4,4589,
09-03-2005,04.00.00,0,,,,8,930,-200,2,5,616,113,969,90,893,875,3,4614,
09-03-2005,05.00.00,0,,,,9,949,-200,2,8,640,167,902,112,909,971,2,4630,
09-03-2005,06.00.00,0,,,,9,979,-200,3,9,707,235,851,120,959,1048,2,4657,
09-03-2005,07.00.00,1,,,,7,1094,-200,7,2,865,372,708,141,1061,1223,2,4688,
09-03-2005,08.00.00,4,,,,3,1450,-200,20,9,1322,877,490,190,1497,1756,3,4829,
09-03-2005,09.00.00,6,,,,0,1508,-200,27,0,1479,900,419,215,1685,2014,5,4851,
09-03-2005,10.00.00,3,,,,8,1374,-200,18,5,1255,733,504,215,1375,1855,8,4774,
09-03-2005,11.00.00,3,,,,3,1308,-200,14,0,1117,691,549,235,1261,1795,10,4926,
09-03-2005,12.00.00,2,,,,3,1249,-200,10,5,996,457,593,194,1198,1575,14,5488,
09-03-2005,13.00.00,2,,,,4,1282,-200,11,2,1023,369,573,159,1305,1461,15,6147,
09-03-2005,14.00.00,2,,,,2,1253,-200,10,3,988,285,589,123,1292,1314,16,6593,
09-03-2005,15.00.00,1,,,,9,1222,-200,8,6,924,279,612,121,1216,1147,17,6728,
09-03-2005,16.00.00,1,,,,7,1201,-200,7,6,882,198,638,102,1189,948,17,6781,
09-03-2005,17.00.00,1,,,,9,1238,-200,10,2,985,229,592,114,1271,1252,18,6779,
09-03-2005,18.00.00,3,,,,8,1434,-200,17,8,1234,477,476,168,1520,1676,14,6792,
09-03-2005,19.00.00,5,,,,3,1573,-200,25,3,1436,679,407,207,1747,2056,12,6794,
09-03-2005,20.00.00,5,,,,9,1552,-200,24,4,1413,682,407,199,1724,2088,11,7312,
09-03-2005,21.00.00,5,,,,5,1510,-200,20,0,1297,679,458,192,1606,1945,10,7512,
09-03-2005,22.00.00,2,,,,0,1165,-200,7,3,870,298,671,148,1181,1482,9,7238,
09-03-2005,23.00.00,1,,,,8,1177,-200,6,6,837,265,670,137,1161,1448,8,7071,
10-03-2005,00.00.00,1,,,,6,1135,-200,5,7,800,196,705,123,1130,1304,7,6961,
10-03-2005,01.00.00,1,,,,3,1070,-200,4,5,739,155,767,109,1070,1186,7,6868,
10-03-2005,02.00.00,1,,,,1,1034,-200,4,1,715,131,801,98,1067,1051,6,6847,
10-03-2005,03.00.00,1,,,,1,1014,-200,4,4,731,-200,784,-200,1062,1038,4,6684,
10-03-2005,04.00.00,1,,,,0,988,-200,3,3,673,165,838,94,1034,969,4,6670,
10-03-2005,05.00.00,0,,,,8,975,-200,3,3,668,169,874,95,1020,951,4,6611,
10-03-2005,06.00.00,0,,,,9,984,-200,3,5,681,224,852,101,1020,970,5,6577,
10-03-2005,07.00.00,1,,,,3,1092,-200,6,4,831,249,720,100,1143,1090,4,6395,
10-03-2005,08.00.00,4,,,,1,1454,-200,20,1,1299,863,457,150,1606,1673,4,6470,
10-03-2005,09.00.00,3,,,,9,1446,-200,21,2,1328,665,439,168,1620,1833,7,6702,
10-03-2005,10.00.00,3,,,,5,1316,-200,13,7,1105,670,511,199,1372,1828,11,6772,
10-03-2005,11.00.00,2,,,,7,1283,-200,11,7,1039,500,549,168,1308,1724,14,6857,
10-03-2005,12.00.00,2,,,,3,1223,-200,10,6,999,428,578,161,1258,1547,17,6535,
10-03-2005,13.00.00,2,,,,3,1176,-200,9,8,969,-200,612,-200,1196,1300,18,5637,
10-03-2005,14.00.00,2,,,,1,1041,-200,9,1,945,306,692,145,1082,1000,19,3955,
10-03-2005,15.00.00,2,,,,2,1008,-200,9,2,946,334,705,148,1016,942,19,3431,
10-03-2005,16.00.00,1,,,,8,962,-200,5,9,807,268,821,131,901,745,20,3370,
10-03-2005,17.00.00,1,,,,9,1048,-200,8,6,925,284,721,137,1022,941,19,3632,
10-03-2005,18.00.00,2,,,,7,1145,-200,12,7,1074,393,593,163,1186,1232,16,4012,
10-03-2005,19.00.00,4,,,,7,1198,-200,19,8,1291,603,531,219,1295,1527,14,2996,
10-03-2005,20.00.00,5,,,,4,1319,-200,23,8,1399,757,497,245,1458,1746,12,3364,
10-03-2005,21.00.00,4,,,,2,1274,-200,14,6,1136,684,547,229,1233,1741,11,4862,
10-03-2005,22.00.00,2,,,,1,1085,-200,7,6,882,426,705,184,985,1433,9,4110,
10-03-2005,23.00.00,1,,,,4,1017,-200,4,9,760,254,806,151,922,1235,8,4203,
11-03-2005,00.00.00,1,,,,4,1039,-200,5,2,774,227,786,133,949,1173,7,4387,
11-03-2005,01.00.00,1,,,,4,1027,-200,4,8,751,221,798,135,936,1171,6,4472,
11-03-2005,02.00.00,1,,,,0,952,-200,3,2,662,155,905,111,887,1024,5,4551,
11-03-2005,03.00.00,0,,,,8,930,-200,2,4,609,120,968,90,864,928,5,4629,
11-03-2005,04.00.00,-200,,,,0,942,-200,3,2,665,134,923,91,912,956,4,4761,
11-03-2005,05.00.00,0,,,,7,897,-200,2,1,594,128,999,89,870,871,4,4807,
11-03-2005,06.00.00,0,,,,6,928,-200,2,7,631,148,985,89,908,884,4,4800,
11-03-2005,07.00.00,0,,,,2,987,-200,4,5,738,233,833,117,957,1010,3,4839,
11-03-2005,08.00.00,1,,,,5,1272,-200,13,8,1111,470,563,141,1279,1416,4,4915,
11-03-2005,09.00.00,3,,,,5,1452,-200,22,7,1370,679,445,189,1581,1817,7,5067,
11-03-2005,10.00.00,3,,,,0,1415,-200,19,3,1278,796,483,211,1399,1870,11,5066,
11-03-2005,11.00.00,3,,,,0,-200,-200,-200,0,-200,812,-200,235,-200,-200,-200,,-200
11-03-2005,12.00.00,1,,,,0,1203,-200,9,3,951,339,618,162,1162,1305,17,5949,
11-03-2005,13.00.00,1,,,,5,1258,-200,12,1,1052,354,551,172,1297,1205,17,6741,
11-03-2005,14.00.00,2,,,,2,1328,-200,14,2,1123,466,508,182,1404,1339,18,6853,
11-03-2005,15.00.00,1,,,,7,1260,-200,12,3,1059,417,544,180,1319,1161,19,6604,
11-03-2005,16.00.00,1,,,,1,1201,-200,10,2,985,289,585,156,1252,996,18,6752,
11-03-2005,17.00.00,1,,,,3,1161,-200,10,4,992,324,601,168,1211,906,18,5817,
11-03-2005,18.00.00,1,,,,5,1254,-200,13,9,1112,376,533,181,1349,1161,16,6356,
11-03-2005,19.00.00,3,,,,4,1452,-200,23,1,1381,619,428,226,1661,1695,13,6825,
11-03-2005,20.00.00,3,,,,8,1438,-200,22,8,1374,689,435,231,1640,1705,12,7250,
11-03-2005,21.00.00,2,,,,8,1273,-200,13,4,1096,582,553,222,1350,1379,12,7277,
11-03-2005,22.00.00,0,,,,8,1096,-200,6,8,850,287,690,165,1146,943,12,7202,
11-03-2005,23.00.00,0,,,,5,1151,-200,6,0,813,238,702,151,1156,1073,10,7138,
12-03-2005,00.00.00,1,,,,0,1189,-200,5,7,797,312,688,174,1157,1213,10,7014,
12-03-2005,01.00.00,0,,,,4,1078,-200,3,9,704,231,765,145,1077,898,10,6927,
12-03-2005,02.00.00,0,,,,4,1152,-200,4,9,759,234,706,147,1113,1094,10,7015,
12-03-2005,03.00.00,0,,,,3,1128,-200,4,5,740,195,705,134,1113,1064,10,7191,
12-03-2005,04.00.00,-200,,,,0,1015,-200,2,3,608,113,873,85,1027,655,10,7459,
12-03-2005,05.00.00,-200,,,,0,979,-200,1,5,547,73,952,55,1039,470,9,8329,
12-03-2005,06.00.00,-200,,,,0,972,-200,1,5,542,103,1029,65,1056,443,9,8764,
12-03-2005,07.00.00,-200,,,,0,992,-200,1,8,565,121,912,84,1074,547,9,8621,
12-03-2005,08.00.00,0,,,,1,1053,-200,3,3,671,132,807,88,1137,570,10,8444,
12-03-2005,09.00.00,0,,,,2,1140,-200,5,8,800,178,679,109,1209,782,12,8517,
12-03-2005,10.00.00,0,,,,6,1136,-200,6,2,822,218,653,130,1184,744,15,8253,
12-03-2005,11.00.00,0,,,,7,1180,-200,6,7,846,246,646,137,1206,791,14,8313,
12-03-2005,12.00.00,0,,,,6,1131,-200,5,6,792,252,678,145,1177,749,15,8266,
12-03-2005,13.00.00,0,,,,3,1083,-200,5,8,804,208,702,128,1105,615,18,7233,
12-03-2005,14.00.00,0,,,,5,1120,-200,7,0,859,219,640,129,1167,681,17,7184,
